,SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
499,c1ccc2c(c1)c(=O)[nH]c(n2)CCC(=O)Nc3ncc(s3)Cc4ccc(c(c4)F)F,138382266,1.0,0.13511678116570697,18897105,18897104,40.0,Z278071350,,,1018.0,favorites,Advanced_Collection,,247.7,mg,Enamine Screening Compounds,1.0,408.0,100.0
500,CC(=O)Nc1ccc(cc1)Sc2ccnc3c2ccc(c3)Cl,137734943,0.554054054054054,0.133832863547998,11650245,11650244,40.0,Z31116298,,,1018.0,favorites,Advanced_Collection,,321.2,mg,Enamine Screening Compounds,1.0,408.0,100.0
501,Cc1ccc(cc1N2CCCC2=O)NC(=O)c3cccc(c3)C(F)(F)F,146734051,0.46153846153846206,0.12652353815356202,5618466,5618465,42.0,F2783-0503,,,652.0,favorites,General,,304.8,mg,Life Chemicals,1.0,400.0,100.0
502,c1cc(ccc1c2cn3c(n2)SCC3)Br,166146472,0.574074074074074,0.10454694390652802,1338169,1338168,119.0,STK243114,,,1529.0,favorites,Allium,,118.0,mg,Vitas M Labs,1.0,326.0,100.0
503,c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,103697635,1.0,0.080594141178571,4547062,4547061,48.0,STOCK3S-93828,,"4,4'-(pyrimidine-2,4-diylbis(azanediyl))dibenzoic acid",83.0,favorites,SC,,205.0,mg,InterBioScreen,1.0,593.0,100.0
504,c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,166475400,1.0,0.080594141178571,4547062,4547061,119.0,STK699672,,,1529.0,favorites,Historical,,76.0,mg,Vitas M Labs,1.0,233.0,100.0
505,COc1ccc(c(c1)Nc2c3c([nH]cn3)nc(n2)N)OC,103862338,1.0,0.10161810809267599,13591161,13591160,48.0,STOCK6S-39715,,"N6-(2,5-dimethoxyphenyl)-9H-purine-2,6-diamine",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
506,COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC,113034090,1.0,0.090752353951743,27463320,27463319,48.0,STOCK7S-00821,,"N-(3,5-dimethoxyphenyl)-6,7-dimethoxyquinazolin-4-amine",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
507,COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC,166754200,1.0,0.090752353951743,27463320,27463319,119.0,STK943231,,,1529.0,favorites,Historical,,70.0,mg,Vitas M Labs,1.0,233.0,100.0
508,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,166135572,0.826086956521739,0.13556931911534,3374919,3374918,119.0,STK331324,,,1529.0,favorites,Historical,,211.0,mg,Vitas M Labs,1.0,233.0,100.0
509,CC(C)(C)c1ccc(cc1)NC(=O)c2c(ncs2)CCc3ccncc3,139216532,1.0,0.13361792689798402,44160581,44160580,7.0,H024-0009,,,9.0,favorites,DC,,9888.0,mg,ChemDiv,1.0,1205.0,1000.0
510,Cc1ccc(cc1C)N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cccnc4,129303739,1.0,0.13529911471378803,37139364,37139363,7.0,Z066-0014,,,9.0,favorites,NC,,174.0,mg,ChemDiv,1.0,533.0,100.0
511,c1ccc2c(c1)C(=Cc3cccs3)C(=O)N2,141449728,1.0,0.14842535653334502,206960346,206960347,40.0,Z44305784,,,1018.0,favorites,HTS_Collection,,35.8,mg,Enamine Screening Compounds,1.0,272.0,100.0
512,CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,146607528,1.0,0.114272526870466,5497209,5497208,42.0,F1414-1209,,,652.0,favorites,General,,189.8,mg,Life Chemicals,1.0,400.0,100.0
513,CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,166513325,1.0,0.114272526870466,5497209,5497208,119.0,STK711852,,,1529.0,favorites,Historical,,70.0,mg,Vitas M Labs,1.0,233.0,100.0
514,c1cc(oc1)CN2CCN(CC2)CC(=O)Nc3c(ccs3)C(=O)N,151397645,1.0,0.12884576522119,13512732,13512731,40.0,Z195912650,,,1018.0,favorites,HTS_Collection,,31.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
515,c1ccc(cc1)Cn2cc(c(=O)c3c2cc(c(c3)F)F)S(=O)(=O)c4ccccc4,100261432,0.45070422535211296,0.106133269441738,2618576,2618575,7.0,C682-1285,,,9.0,favorites,DC,,72.0,mg,ChemDiv,1.0,1205.0,1000.0
516,c1ccc(cc1)Cn2cc(c(=O)c3c2cc(c(c3)F)F)S(=O)(=O)c4ccccc4,146613186,0.45070422535211296,0.106133269441738,2618576,2618575,42.0,F1603-0159,,,652.0,favorites,General,,27.0,mg,Life Chemicals,1.0,400.0,100.0
517,c1ccc(cc1)Cn2cc(c(=O)c3c2cc(c(c3)F)F)S(=O)(=O)c4ccccc4,166907499,0.45070422535211296,0.106133269441738,2618576,2618575,119.0,STL133338,,,1529.0,favorites,Historical,,250.0,mg,Vitas M Labs,1.0,233.0,100.0
518,Cc1ccc(cc1C)NC(=O)c2cccc(c2)c3ccc(s3)S(=O)(=O)N4CCCC4,129249515,0.38317757009345793,0.134663275892282,32682702,32682701,7.0,L119-0041,,,9.0,favorites,NC,,15.0,mg,ChemDiv,1.0,533.0,100.0
519,COc1ccccc1Nc2c(cnc(n2)Nc3ccccc3OC)F,167057702,0.45977011494252895,0.13345268109374903,1578692,1578691,119.0,STL368650,,,1529.0,favorites,Historical,,276.0,mg,Vitas M Labs,1.0,233.0,100.0
520,c1ccc(cc1)c2nc3ccccc3c(n2)Nc4ccncc4,167133994,1.0,0.08020088648206,49856653,49856652,119.0,STL388203,,,1529.0,favorites,Advanced,,4.0,mg,Vitas M Labs,1.0,274.0,100.0
521,COc1ccc(cc1)/C=C\C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,103598862,1.0,0.139379376812487,26280365,26280364,48.0,STOCK2S-62064,,"(Z)-2-(3-(4-methoxyphenyl)acrylamido)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide",83.0,favorites,RSC,,114.0,mg,InterBioScreen,1.0,740.0,100.0
522,Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,166813042,1.0,0.135791669260508,6458515,6458514,119.0,STK949125,,,1529.0,favorites,Historical,,46.0,mg,Vitas M Labs,1.0,233.0,100.0
523,c1c(cc(cc1C(=O)O)C(=O)O)C(=O)O,146078169,0.736842105263158,0.065643928621336,513954,513953,7.0,0781-2836,,,9.0,favorites,DC,,,,ChemDiv,1.0,1205.0,1000.0
524,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,103847436,1.0,0.121960997282221,4762361,4762360,48.0,STOCK6S-24428,,(4-benzylpiperazin-1-yl)(1H-indol-5-yl)methanone,83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
525,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,163734522,1.0,0.121960997282221,4762361,4762360,40.0,Z1151508216,,,1018.0,favorites,HTS_Collection,,20.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
526,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,166390067,1.0,0.121960997282221,4762361,4762360,119.0,STK626393,,,1529.0,favorites,Historical,,68.0,mg,Vitas M Labs,1.0,233.0,100.0
527,CCCCCCCCc1cnc(nc1)c2ccc(cc2)O,103538843,0.348484848484849,0.102369222562941,1166129,1166128,48.0,STOCK1S-60382,,4-(5-octylpyrimidin-2-yl)phenol,83.0,favorites,RSC,,31.0,mg,InterBioScreen,1.0,740.0,100.0
528,CCCCCCCCc1cnc(nc1)c2ccc(cc2)O,166000570,0.348484848484849,0.102369222562941,1166129,1166128,119.0,STK030878,,,1529.0,favorites,Historical,,67.0,mg,Vitas M Labs,1.0,233.0,100.0
529,CC(=O)Nc1c(cc(s1)c2ccccc2)C(=O)N,146685109,0.7441860465116279,0.125383407711441,29275360,29275359,42.0,F2478-0001,,,652.0,favorites,General,,132.2,mg,Life Chemicals,1.0,400.0,100.0
530,COc1ccc-2c(c1)Cc3c2nc(s3)NC(=O)c4cccs4,155299446,1.0,0.13166423998785698,1465556,1465555,7.0,6712-0063,,,9.0,favorites,NC,,1.0,mg,ChemDiv,1.0,533.0,100.0
531,CCOc1cc(ccc1O)/C=C\2/C(=O)NC(=O)S2,103682624,1.0,0.12750349751961998,206904455,206904456,48.0,STOCK3S-73039,,"(Z)-5-(3-ethoxy-4-hydroxybenzylidene)thiazolidine-2,4-dione",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
532,c1ccc(c(c1)Nc2c3c4c(sc3ncn2)CCCCC4)F,151087294,1.0,0.105666531051372,3064336,3064335,40.0,Z52590155,,,1018.0,favorites,HTS_Collection,,24.8,mg,Enamine Screening Compounds,1.0,272.0,100.0
533,CN1CCN(CC1)c2ccc(cn2)NC(=O)c3c4c(n(n3)c5ccc(cc5)F)CCCCC4,151476997,0.46363636363636407,0.13347929009061998,19943607,19943606,40.0,Z228220634,,,1018.0,favorites,HTS_Collection,,324.5,mg,Enamine Screening Compounds,1.0,272.0,100.0
534,CCOc1cc(cc(c1O)/C=C\2/C(=O)NC(=O)S2)Br,167025043,1.0,0.12886499505625099,46568745,46568744,119.0,STL283056,,,1529.0,favorites,Advanced,,154.0,mg,Vitas M Labs,1.0,274.0,100.0
535,CN(c1ccccc1)c2c3cn[nH]c3ncn2,103905658,1.0,0.109702079853435,7601117,7601116,48.0,STOCK6S-83508,,"N-methyl-N-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
536,c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5,103786647,1.0,0.094798727894076,2010194,2010193,48.0,STOCK5S-35016,,"N-(2-morpholinoethyl)-5,6-diphenylfuro[2,3-d]pyrimidin-4-amine",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
537,c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5,165919823,1.0,0.094798727894076,2010194,2010193,119.0,STK198606,,,1529.0,favorites,Historical,,110.0,mg,Vitas M Labs,1.0,233.0,100.0
538,c1ccc2c(c1)/C(=C\c3ccc[nH]3)/C(=O)N2,167120460,0.507692307692308,0.11769090695486302,54874382,54874381,119.0,STL426572,,,1529.0,favorites,Advanced,,103.0,mg,Vitas M Labs,1.0,274.0,100.0
539,Cc1ccc(cc1)S(=O)(=O)Nc2c(nc3ccccc3n2)Nc4cc(cc(c4)OC)OC,103722362,0.6794871794871801,0.12523269461859698,4578075,4578074,48.0,STOCK4S-26501,,"N-(3-((3,5-dimethoxyphenyl)amino)quinoxalin-2-yl)-4-methylbenzenesulfonamide",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
540,Cc1ccc(cc1)S(=O)(=O)Nc2c(nc3ccccc3n2)Nc4cc(cc(c4)OC)OC,166711196,0.6794871794871801,0.12523269461859698,4578075,4578074,119.0,STK919259,,,1529.0,favorites,Advanced,,68.0,mg,Vitas M Labs,1.0,274.0,100.0
541,Cc1cccc(c1)c2nc(no2)N,166920070,0.40350877192982504,0.11001503170179701,17016534,17016533,119.0,STL213545,,,1529.0,favorites,Historical,,3.0,mg,Vitas M Labs,1.0,233.0,100.0
542,c1ccc(cc1)C(CO)NC(=O)Nc2ccncc2,147073818,0.716981132075472,0.139546263914966,48744929,48744928,40.0,Z500734526,,,1018.0,favorites,Advanced_Collection,,61.4,mg,Enamine Screening Compounds,1.0,408.0,100.0
543,COc1ccc(cc1)c2c3c(ncnc3oc2c4ccc(cc4)OC)N,166175288,0.7777777777777779,0.10841326454272801,1990422,1990421,119.0,STK281593,,,1529.0,favorites,Advanced,,140.0,mg,Vitas M Labs,1.0,274.0,100.0
544,c1ccc(cc1)Nc2c(cnc(n2)Nc3ccccc3)F,167057715,1.0,0.07584930526058299,1242054,1242053,119.0,STL368659,,,1529.0,favorites,Advanced,,0.0,mg,Vitas M Labs,1.0,274.0,100.0
545,COc1ccc(cc1OC)CNC(=O)c2cc([nH]n2)c3ccccc3,151305396,1.0,0.132833722652029,23991783,23991782,40.0,Z116549682,,,1018.0,favorites,HTS_Collection,,357.0,mg,Enamine Screening Compounds,1.0,272.0,100.0
546,c1ccnc(c1)c2c(c3n(n2)CCC3)c4ccnc5c4ccc(c5)O,152543447,0.579545454545455,0.117113407258895,30151569,30151568,42.0,F9995-0144,,,652.0,favorites,General,,28154.9,mg,Life Chemicals,1.0,400.0,100.0
547,COc1ccc(cc1)Nc2c(nc3n2ccnc3)c4ccc(cc4)N5CCOCC5,129106364,0.424242424242424,0.100153486383809,37119148,37119147,7.0,C169-0343,,,9.0,favorites,NC,,8.0,mg,ChemDiv,1.0,533.0,100.0
548,COc1ccc(cc1OC)C(=O)Nc2c(ccs2)C(=O)N,146603352,1.0,0.13612837091633198,5490783,5490782,42.0,F1358-0295,,,652.0,favorites,General,,353.2,mg,Life Chemicals,1.0,400.0,100.0
549,COc1ccc(cc1OC)C(=O)Nc2c(c3c(s2)CCC3)C(=O)N,100439230,1.0,0.136347561542458,2319765,2319764,7.0,F066-0578,,,9.0,favorites,DC,,1.0,mg,ChemDiv,1.0,1205.0,1000.0
550,COc1ccc(cc1OC)C(=O)Nc2c(c3c(s2)CCC3)C(=O)N,166181269,1.0,0.136347561542458,2319765,2319764,119.0,STK412436,,,1529.0,favorites,Historical,,113.0,mg,Vitas M Labs,1.0,233.0,100.0
551,c1cn(cn1)CCCNc2c3c([nH]cn3)ncn2,157443730,1.0,0.071766187936571,4934141,4934140,42.0,F0578-0051,,,652.0,favorites,General,,71.7,mg,Life Chemicals,1.0,400.0,100.0
552,c1cn(cn1)CCCNc2c3c([nH]cn3)ncn2,166786437,1.0,0.071766187936571,4934141,4934140,119.0,STK944612,,,1529.0,favorites,Historical,,71.0,mg,Vitas M Labs,1.0,233.0,100.0
553,c1cc2ccc(nc2c(c1)O)/C=C/c3ccc(cc3)C(=O)O,146209340,0.661290322580645,0.10990225594676198,25911503,25911502,7.0,4896-3377,,,9.0,favorites,DC,,1.0,mg,ChemDiv,1.0,1205.0,1000.0
554,Cc1nnc(s1)Sc2c3ccsc3ncn2,127366151,0.6181818181818179,0.094921743735337,29670850,29670849,40.0,Z31119247,,,1018.0,favorites,HTS_Collection,,292.2,mg,Enamine Screening Compounds,1.0,272.0,100.0
555,Cc1ccc(cc1)Nc2nccc(n2)c3ccccn3,165966181,0.484375,0.118057598235547,50122528,50122527,119.0,STL490808,,,1530.0,favorites,Historical,,0.0,mg,Vitas M Labs,1.0,233.0,100.0
556,CNC(=O)c1cccn(c1=O)c2ccc(cc2)NC(=O)c3ccc(cc3)Br,129272476,0.456521739130435,0.117898958167891,32736174,32736173,7.0,L644-0715,,,9.0,favorites,NC,,36.0,mg,ChemDiv,1.0,533.0,100.0
557,c1cc(cc(c1)F)Nc2c3ccsc3ncn2,137738028,0.616666666666667,0.08570535500561702,3343564,3343563,40.0,Z31202592,,,1018.0,favorites,Advanced_Collection,,421.0,mg,Enamine Screening Compounds,1.0,408.0,100.0
558,CN1CCN(CC1)C2CCN(CC2)C(=O)c3cccc(c3)OC,103630233,0.402061855670103,0.126475403453896,2169598,2169597,48.0,STOCK3S-04844,,(3-methoxyphenyl)(4-(4-methylpiperazin-1-yl)piperidin-1-yl)methanone,83.0,favorites,SCD,,258.0,mg,InterBioScreen,1.0,296.0,100.0
559,CN1CCN(CC1)C2CCN(CC2)C(=O)c3cccc(c3)OC,146224365,0.402061855670103,0.126475403453896,2169598,2169597,7.0,5607-0065,,,9.0,favorites,DC,,3.0,mg,ChemDiv,1.0,1205.0,1000.0
560,CN1CCN(CC1)C2CCN(CC2)C(=O)c3cccc(c3)OC,165900534,0.402061855670103,0.126475403453896,2169598,2169597,119.0,STK171261,,,1529.0,favorites,Historical,,371.0,mg,Vitas M Labs,1.0,233.0,100.0
561,Cn1cc(cn1)c2nc(no2)C3COCCN3Cc4c(cccc4Cl)F,189690338,0.375,0.10728045088881599,48823326,48823325,40.0,Z1627335409,,,1018.0,favorites,Advanced_Collection,,90.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
562,c1c2c(nc3c1c(c(s3)C(=O)N)N)CCCCCC2,103696210,1.0,0.119450561498526,827307,827306,48.0,STOCK3S-92284,,"3-amino-5,6,7,8,9,10-hexahydrocycloocta[b]thieno[3,2-e]pyridine-2-carboxamide",83.0,favorites,SC,,94.0,mg,InterBioScreen,1.0,593.0,100.0
563,c1c2c(nc3c1c(c(s3)C(=O)N)N)CCCCCC2,166642093,1.0,0.119450561498526,827307,827306,119.0,STK781920,,,1529.0,favorites,Historical,,85.0,mg,Vitas M Labs,1.0,233.0,100.0
564,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,166135572,1.0,0.138239558811307,3374919,3374918,119.0,STK331324,,,1529.0,favorites,Historical,,211.0,mg,Vitas M Labs,1.0,233.0,100.0
565,c1ccc2c(c1)N(c3cc(ccc3S2)Cl)CCCN4CCN(CC4)CCO,103518716,0.8214285714285708,0.11074184177470801,35775339,593688,48.0,STOCK1S-21551,,2-(4-(3-(2-chloro-10H-phenothiazin-10-yl)propyl)piperazin-1-yl)ethanol dihydrochloride,83.0,favorites,SC,2 HCl,86.0,mg,InterBioScreen,1.0,593.0,100.0
566,c1ccc2c(c1)N(c3cc(ccc3S2)Cl)CCCN4CCN(CC4)CCO,163798141,0.8214285714285708,0.11074184177470801,593689,593688,40.0,Z1945707494,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
567,c1cc(cnc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,166183541,1.0,0.13908609470180403,1243518,1243517,119.0,STK259279,,,1529.0,favorites,Historical,,76.0,mg,Vitas M Labs,1.0,233.0,100.0
568,c1cc(c(c(c1)Cl)Cl)c2ccc(o2)/C=C\3/C(=O)NC(=S)S3,146131894,1.0,0.121702448469901,26089430,26089429,7.0,3062-0071,,,9.0,favorites,DC,,170.0,mg,ChemDiv,1.0,1205.0,1000.0
569,c1cc(c(c(c1)Cl)Cl)c2ccc(o2)/C=C\3/C(=O)NC(=S)S3,167056836,1.0,0.121702448469901,26089430,26089429,119.0,STL416314,,,1529.0,favorites,Historical,,514.0,mg,Vitas M Labs,1.0,233.0,100.0
570,CNC(=O)c1cc(ccn1)Oc2ccc3c(c2)[nH]c(n3)Nc4ccc(c(c4)C(F)(F)F)Cl,155302359,1.0,0.11883659508685,44162556,44162555,7.0,Z266-0019C,,,9.0,favorites,NC,,5.0,mg,ChemDiv,1.0,533.0,100.0
571,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3cccc(c3)OC,150951215,1.0,0.14612174866452302,3590441,3590440,40.0,Z30206300,,,1018.0,favorites,HTS_Collection,,545.9,mg,Enamine Screening Compounds,1.0,272.0,100.0
572,c1ccc2c(c1)c(nc(n2)Nc3ccc(cc3)C(=O)O)c4ccc(cc4)Cl,152094823,0.42391304347826103,0.11417908378975,42918464,42918463,40.0,Z1354601891,,,1018.0,favorites,HTS_Collection,,95.2,mg,Enamine Screening Compounds,1.0,272.0,100.0
573,Cn1c2c(cn1)c(ncn2)NCCOc3cccc(c3)Cl,151769373,0.423529411764706,0.132181601136394,36275679,36275678,40.0,Z645345608,,,1018.0,favorites,HTS_Collection,,432.5,mg,Enamine Screening Compounds,1.0,272.0,100.0
574,Cn1c2c(cc(c(n2)N)C(=O)NN)c(=O)n(c1=O)C,167060224,0.5,0.117123967926312,8324817,8324816,119.0,STL445576,,,1529.0,favorites,Historical,,130.0,mg,Vitas M Labs,1.0,233.0,100.0
575,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)Cl)Cc4ccncc4,146896410,1.0,0.098988542103339,10510651,8781494,42.0,F9995-0197,,,652.0,favorites,General,,7270.9,mg,Life Chemicals,1.0,400.0,100.0
576,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)Cl)Cc4ccncc4,157474920,1.0,0.098988542103339,8781495,8781494,42.0,F9995-0196,,,652.0,favorites,General,,1917.6,mg,Life Chemicals,1.0,400.0,100.0
577,CN1CCC(CC1)NC(=O)c2cccc(c2)OC,166463937,0.40697674418604707,0.133548462853132,16623499,16623498,119.0,STK491800,,,1529.0,favorites,Historical,,101.0,mg,Vitas M Labs,1.0,233.0,100.0
578,c1cc(cc(c1)C#N)CNc2ccc3c(c2)CCC(=O)N3,163744876,0.482758620689655,0.130041144350025,50305844,50305843,40.0,Z636845634,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
579,c1ccc2c(c1)c(cc(n2)N3CCOCC3)c4nc5ccccc5s4,137738553,0.575757575757576,0.10195242382329801,11838366,11838365,40.0,Z31211606,,,1018.0,favorites,Advanced_Collection,,88.6,mg,Enamine Screening Compounds,1.0,408.0,100.0
580,c1cc(c(cc1/C=C\2/C(=O)NC(=S)S2)Br)F,146116331,1.0,0.12755831719447,206908685,206908686,7.0,2308-1528,,,9.0,favorites,DC,,3.0,mg,ChemDiv,1.0,1205.0,1000.0
581,c1ccc(cc1)NC(=O)c2c(nccn2)N,127396069,1.0,0.12614897808261,35479753,35479752,40.0,Z224484568,,,1018.0,favorites,HTS_Collection,,43.6,mg,Enamine Screening Compounds,1.0,272.0,100.0
582,CN(C)CCN(Cc1ccccc1)c2ccccn2,163732545,0.765957446808511,0.130175312417804,595075,595074,40.0,Z1552027600,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
583,CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br,155044485,1.0,0.138498376782454,1570714,1570713,104.0,7912510,,5-bromo-N-[3-chloro-2-(4-ethyl-1-piperazinyl)phenyl]-2-furamide,994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
584,CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br,166175725,1.0,0.138498376782454,1570714,1570713,119.0,STK344452,,,1529.0,favorites,Historical,,67.0,mg,Vitas M Labs,1.0,233.0,100.0
585,COc1ccccc1Nc2c(cnc(n2)Nc3ccccc3OC)F,167057702,0.5,0.13293036325132002,1578692,1578691,119.0,STL368650,,,1529.0,favorites,Historical,,276.0,mg,Vitas M Labs,1.0,233.0,100.0
586,c1cc(ccc1c2[nH]c(c(n2)c3ccc(cc3)Br)c4ccc(cc4)Br)O,166641783,0.8076923076923079,0.080430512265228,6451471,6451470,119.0,STK686357,,,1529.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
587,CCn1c2ccccc2nc1c3c(non3)N,163665883,1.0,0.08675830005731403,1360661,1360660,40.0,Z1892061696,,,1018.0,favorites,Advanced_Collection,,385.3,mg,Enamine Screening Compounds,1.0,408.0,100.0
588,COc1ccc(cc1)NC(=O)c2cn(nc2c3ccc(cc3)Br)c4ccccc4,146172910,1.0,0.140903724020945,2379346,2379345,7.0,3935-1315,,,9.0,favorites,DC,,5.0,mg,ChemDiv,1.0,1205.0,1000.0
589,COc1ccc(cc1)NC(=O)c2cn(nc2c3ccc(cc3)Br)c4ccccc4,154855515,1.0,0.140903724020945,2379346,2379345,104.0,5921652,,3-(4-bromophenyl)-N-(4-methoxyphenyl)-1-phenyl-1H-pyrazole-4-carboxamide,994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
590,COc1ccc(cc1)NC(=O)c2cn(nc2c3ccc(cc3)Br)c4ccccc4,163770625,1.0,0.140903724020945,2379346,2379345,40.0,Z56812673,,,1018.0,favorites,HTS_Collection,,724.6,mg,Enamine Screening Compounds,1.0,272.0,100.0
591,CCC(=O)Nc1c(c2c(s1)CCCC2)C(=O)N,167016565,1.0,0.125333056682361,1289161,1289160,119.0,STL255939,,,1529.0,favorites,Historical,,122.0,mg,Vitas M Labs,1.0,233.0,100.0
592,Cc1ccc(cc1)NC(=O)Nc2nnc(s2)SCCN3CCCC3,146703950,0.46875,0.122998277497762,37096778,37096777,42.0,F2680-0080,,,652.0,favorites,General,,91.0,mg,Life Chemicals,1.0,400.0,100.0
593,CCOC(=O)CSc1nc2c(n1Cc3cccc(c3)C)c(=O)[nH]c(=O)n2C,103512569,1.0,0.115273489433418,1281962,1281961,48.0,STOCK1S-12003,,"ethyl 2-((3-methyl-7-(3-methylbenzyl)-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)thio)acetate",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
594,CCOC(=O)CSc1nc2c(n1Cc3cccc(c3)C)c(=O)[nH]c(=O)n2C,108367265,1.0,0.115273489433418,1281962,1281961,42.0,F0372-0492,,,652.0,favorites,General,,42.0,mg,Life Chemicals,1.0,400.0,100.0
595,CCOC(=O)CSc1nc2c(n1Cc3cccc(c3)C)c(=O)[nH]c(=O)n2C,151444432,1.0,0.115273489433418,1281962,1281961,40.0,Z223847128,,,1018.0,favorites,HTS_Collection,,96.5,mg,Enamine Screening Compounds,1.0,272.0,100.0
596,CCOC(=O)CSc1nc2c(n1Cc3cccc(c3)C)c(=O)[nH]c(=O)n2C,166530834,1.0,0.115273489433418,1281962,1281961,119.0,STK833689,,,1529.0,favorites,Historical,,65.0,mg,Vitas M Labs,1.0,233.0,100.0
597,c1cc(ccc1c2csc(n2)N3CCSCC3)F,151934645,0.68,0.10627283235172501,36799907,36799906,40.0,Z1015260662,,,1018.0,favorites,HTS_Collection,,104.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
598,Cc1cc(nc2c1c3c(s2)c(ncn3)N)C,113027880,1.0,0.09028432657719002,6762283,6762282,48.0,STOCK1S-44169,,"7,9-dimethylpyrido[3',2':4,5]thieno[3,2-d]pyrimidin-4-amine",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
599,Cc1cc(nc2c1c3c(s2)c(ncn3)N)C,166655799,1.0,0.09028432657719002,6762283,6762282,119.0,STK788794,,,1529.0,favorites,Historical,,85.0,mg,Vitas M Labs,1.0,233.0,100.0
600,c1cc(ccc1/C=C\2/C(=O)NC(=S)S2)N3CCCC3,166020378,0.484848484848485,0.12145364923408099,46358361,46358360,119.0,STK079507,,,1529.0,favorites,Allium,,75.0,mg,Vitas M Labs,1.0,326.0,100.0
601,c1ccc2c(c1)c(c(c(=O)o2)Cc3c(c4ccccc4oc3=O)O)O,100635295,1.0,0.10319821870547502,591595,591594,7.0,K815-0282,,,9.0,favorites,DC,,121.0,mg,ChemDiv,1.0,1205.0,1000.0
602,c1ccc2c(c1)c(c(c(=O)o2)Cc3c(c4ccccc4oc3=O)O)O,157258862,1.0,0.10319821870547502,591595,591594,40.0,Z57170530,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
603,c1ccc2c(c1)c(c(c(=O)o2)Cc3c(c4ccccc4oc3=O)O)O,166508883,1.0,0.10319821870547502,591595,591594,119.0,STK801287,,,1529.0,favorites,Historical,,1950.0,mg,Vitas M Labs,1.0,233.0,100.0
